month,year,trap,nummosquitos,wnvpresent,latitude,longitude,species
7,2009,T900,1557.0,0.0,41.974689,-87.890615,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX TERRITANS"
7,2009,T903,255.0,0.0,41.957799,-87.930995,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T002,173.0,0.0,41.95469,-87.800991,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T003,339.0,0.0,41.964242,-87.757639,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T008,251.0,0.0,42.008314,-87.77792099999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T009,9.0,0.0,41.99247800000001,-87.862995,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T011,275.0,0.0,41.944869,-87.832763,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T012,19.0,0.0,41.991429,-87.747113,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T013,15.0,0.0,41.923738,-87.785288,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T017,6.0,0.0,41.960616,-87.777189,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
7,2011,T018,8.0,0.0,42.010412,-87.66214000000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS"
7,2011,T027,88.0,0.0,41.98480900000001,-87.728492,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
7,2011,T028,5.0,0.0,41.986921,-87.689778,"CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2011,T030,23.0,0.0,41.89923,-87.716788,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX RESTUANS"
7,2011,T031,252.0,1.0,41.801498,-87.763416,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
7,2011,T033,12.0,0.0,41.906638,-87.701431,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T035,14.0,0.0,41.763733,-87.742302,"CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2011,T039,15.0,0.0,41.911824,-87.726737,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T046,6.0,0.0,41.891118,-87.65449100000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T047,168.0,0.0,41.868142,-87.696269,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T048,172.0,0.0,41.867108,-87.654224,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T049,6.0,0.0,41.896282,-87.655232,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T054,46.0,0.0,41.921965,-87.632085,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T061,52.0,0.0,41.801179,-87.679447,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T062,10.0,0.0,41.800737,-87.71188000000002,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T063,59.0,0.0,41.82561,-87.726549,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T065,86.0,0.0,41.778297,-87.752411,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T066,16.0,0.0,41.77166,-87.703047,"CULEX PIPIENS/RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS"
7,2011,T069,4.0,0.0,41.768388,-87.678649,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
7,2011,T073,103.0,0.0,41.773215,-87.60088,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T074,11.0,0.0,41.822536,-87.66634300000004,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T079,14.0,0.0,41.766202,-87.562889,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2011,T080,22.0,0.0,41.754676,-87.612922,"CULEX PIPIENS/RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T081,4.0,0.0,41.821582,-87.62779599999998,"CULEX RESTUANS, CULEX RESTUANS"
7,2011,T082,31.0,0.0,41.803423,-87.642984,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2011,T083,11.0,0.0,41.754292,-87.590773,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T089,5.0,0.0,41.723195,-87.64997,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX RESTUANS"
7,2011,T090,167.0,1.0,41.868077,-87.666901,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T094,163.0,0.0,41.720848,-87.666014,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T095,86.0,0.0,41.704336,-87.70373599999998,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
7,2011,T099,24.0,0.0,41.733643,-87.55551,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T102,60.0,0.0,41.750498,-87.605294,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
7,2011,T114,778.0,0.0,41.798697,-87.736812,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T115,483.0,0.0,41.673408,-87.599862,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T128,97.0,0.0,41.704572,-87.56566600000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS, CULEX RESTUANS, CULEX TERRITANS"
7,2011,T135,62.0,0.0,41.662014,-87.72460799999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS"
7,2011,T138,134.0,0.0,41.72646500000001,-87.585413,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T144,29.0,0.0,41.94016,-87.794896,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T145,16.0,0.0,41.878114,-87.629798,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T147,82.0,0.0,41.932094,-87.700117,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T148,28.0,0.0,42.01743,-87.68776899999996,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2011,T151,392.0,0.0,41.916265,-87.800515,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T152,31.0,0.0,41.846075,-87.716277,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
7,2011,T155,4.0,0.0,41.776156,-87.778927,"CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
7,2011,T158,19.0,0.0,41.682587,-87.707973,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
7,2011,T159,4.0,0.0,41.732984,-87.649642,"CULEX RESTUANS, CULEX PIPIENS"
7,2011,T160,117.0,0.0,41.903002,-87.68826700000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX SALINARIUS"
7,2011,T200,48.0,0.0,41.678618,-87.559308,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX RESTUANS"
7,2011,T209,20.0,0.0,41.740641,-87.546587,"CULEX RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T212,15.0,0.0,41.680946,-87.535198,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX RESTUANS, CULEX TERRITANS, CULEX RESTUANS, CULEX PIPIENS, CULEX TERRITANS"
7,2011,T218,16.0,0.0,41.948167,-87.730698,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T220,9.0,0.0,41.963976,-87.69181,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS"
7,2011,T221,16.0,0.0,41.659112,-87.53869300000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T222,15.0,0.0,41.925198,-87.746381,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS"
7,2011,T223,555.0,1.0,41.973845,-87.805059,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T224,23.0,0.0,41.94722700000001,-87.67145699999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T225,94.0,1.0,41.743402,-87.731435,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T226,141.0,0.0,41.793818,-87.654234,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX SALINARIUS"
7,2011,T227,17.0,0.0,41.728495,-87.60096300000002,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T228,43.0,0.0,41.951866,-87.72505699999998,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX TERRITANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2011,T230,97.0,0.0,41.904194,-87.756155,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2011,T231,9.0,0.0,41.98728,-87.666066,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2011,T232,25.0,0.0,41.912563,-87.66805500000002,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2011,T235,92.0,0.0,41.776428,-87.627096,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS"
7,2011,T900,1548.0,5.0,41.974689,-87.890615,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX SALINARIUS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS, CULEX PIPIENS"
7,2011,T903,556.0,2.0,41.957799,-87.930995,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS"
7,2013,T002,890.0,0.0,41.95469,-87.800991,"CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS"
7,2013,T003,154.0,1.0,41.964242,-87.757639,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2013,T008,483.0,3.0,42.008314,-87.77792099999998,"CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2013,T009,443.0,0.0,41.99247800000001,-87.862995,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
7,2013,T011,39.0,0.0,41.944869,-87.832763,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX PIPIENS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS"
7,2013,T012,356.0,0.0,41.991429,-87.747113,"CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS, CULEX PIPIENS/RESTUANS, CULEX RESTUANS, CULEX RESTUANS"
